0.1450,	0.0245,	11.9609,	2017-05-30 15:12:12.762406
-0.0032,	0.0229,	12.0221,	2017-05-30 15:12:12.762959
0.0709,	0.0549,	11.9575,	2017-05-30 15:12:12.765277
0.0419,	0.0564,	11.9371,	2017-05-30 15:12:12.768711
0.0161,	0.0483,	12.0017,	2017-05-30 15:12:12.772091
0.0209,	0.0461,	11.9473,	2017-05-30 15:12:12.775474
0.1225,	0.0525,	11.9813,	2017-05-30 15:12:12.778859
0.0596,	0.0491,	11.9745,	2017-05-30 15:12:12.782337
0.0854,	0.0641,	11.9507,	2017-05-30 15:12:12.785725
0.0677,	0.0532,	11.9371,	2017-05-30 15:12:12.789105
0.0145,	0.0400,	11.9813,	2017-05-30 15:12:12.792523
0.0451,	0.0525,	11.9643,	2017-05-30 15:12:12.796018
0.0967,	0.0400,	11.9711,	2017-05-30 15:12:12.799283
0.0725,	0.0475,	11.9949,	2017-05-30 15:12:12.802726
0.0242,	0.0363,	12.0119,	2017-05-30 15:12:12.806130
0.1386,	0.0422,	11.9677,	2017-05-30 15:12:12.809508
0.0532,	0.0295,	12.0017,	2017-05-30 15:12:12.812912
0.0918,	0.0512,	11.9779,	2017-05-30 15:12:12.816344
0.0097,	0.0496,	11.9711,	2017-05-30 15:12:12.819745
0.0870,	0.0619,	11.9949,	2017-05-30 15:12:12.823097
0.0516,	0.0354,	11.9949,	2017-05-30 15:12:12.826490
0.1176,	0.0335,	11.9643,	2017-05-30 15:12:12.829837
0.0354,	0.0466,	11.9337,	2017-05-30 15:12:12.833176
0.0967,	0.0400,	11.9949,	2017-05-30 15:12:12.836551
0.0773,	0.0620,	11.9915,	2017-05-30 15:12:12.839836
0.0209,	0.0529,	11.9711,	2017-05-30 15:12:12.843277
0.0274,	0.0511,	11.9337,	2017-05-30 15:12:12.846716
0.0193,	0.0451,	12.0119,	2017-05-30 15:12:12.850117
0.0274,	0.0545,	11.9677,	2017-05-30 15:12:12.853502
0.0564,	0.0446,	11.9779,	2017-05-30 15:12:12.856861
0.0226,	0.0620,	11.9541,	2017-05-30 15:12:12.860274
0.0741,	0.0856,	11.9813,	2017-05-30 15:12:12.863774
0.0451,	0.0574,	12.0051,	2017-05-30 15:12:12.867051
0.0193,	0.0288,	11.9507,	2017-05-30 15:12:12.870412
0.0209,	0.0583,	11.9711,	2017-05-30 15:12:12.873758
0.0612,	0.0474,	11.9473,	2017-05-30 15:12:12.877153
0.0564,	0.0548,	11.9813,	2017-05-30 15:12:12.880554
0.1080,	0.0400,	11.9847,	2017-05-30 15:12:12.883875
0.0516,	0.0522,	11.9167,	2017-05-30 15:12:12.887232
0.0129,	0.0569,	11.9847,	2017-05-30 15:12:12.890769
0.0113,	0.0588,	11.9915,	2017-05-30 15:12:12.895052
0.0306,	0.0235,	11.9949,	2017-05-30 15:12:12.897662
0.0306,	0.0625,	11.9881,	2017-05-30 15:12:12.900796
0.0145,	0.0567,	12.0119,	2017-05-30 15:12:12.904162
0.0193,	0.0693,	11.9677,	2017-05-30 15:12:12.907520
0.0757,	0.0216,	11.9371,	2017-05-30 15:12:12.910855
0.0806,	0.0609,	11.9405,	2017-05-30 15:12:12.914233
0.0580,	0.0525,	11.9779,	2017-05-30 15:12:12.917703
0.0177,	0.0580,	11.9813,	2017-05-30 15:12:12.921020
0.0628,	0.0532,	11.9881,	2017-05-30 15:12:12.924411
0.0548,	0.0606,	11.9405,	2017-05-30 15:12:12.927800
0.1273,	0.0377,	11.9269,	2017-05-30 15:12:12.932512
0.0322,	0.0353,	11.9677,	2017-05-30 15:12:12.935358
0.0612,	0.0537,	11.9915,	2017-05-30 15:12:12.937862
0.0773,	0.0566,	11.9439,	2017-05-30 15:12:12.941290
0.0258,	0.0240,	11.9303,	2017-05-30 15:12:12.944713
0.0097,	0.0541,	11.9915,	2017-05-30 15:12:12.948105
0.0048,	0.0387,	11.9813,	2017-05-30 15:12:12.951483
0.0677,	0.0543,	11.9779,	2017-05-30 15:12:12.954837
0.0193,	0.0266,	11.9575,	2017-05-30 15:12:12.958253
0.0338,	0.0609,	11.9337,	2017-05-30 15:12:12.961724
0.0532,	0.0616,	11.9439,	2017-05-30 15:12:12.965162
0.0338,	0.0525,	11.9677,	2017-05-30 15:12:12.968524
0.0596,	0.0609,	11.9439,	2017-05-30 15:12:12.971865
0.0983,	0.0516,	11.9677,	2017-05-30 15:12:12.975283
0.0387,	0.0831,	11.9133,	2017-05-30 15:12:12.978723
0.0129,	0.0580,	11.9303,	2017-05-30 15:12:12.982075
0.0000,	0.0466,	11.9473,	2017-05-30 15:12:12.985360
0.0193,	0.0258,	11.9711,	2017-05-30 15:12:12.988780
0.0741,	0.0435,	11.9847,	2017-05-30 15:12:12.992181
0.0806,	0.0216,	12.0017,	2017-05-30 15:12:12.997892
-0.0048,	0.0506,	11.9949,	2017-05-30 15:12:12.998940
0.0661,	0.0933,	11.9779,	2017-05-30 15:12:13.002305
0.0790,	0.0453,	11.9575,	2017-05-30 15:12:13.005708
0.0048,	0.0614,	11.9813,	2017-05-30 15:12:13.009047
0.0886,	0.0598,	11.9881,	2017-05-30 15:12:13.012370
0.0645,	0.0343,	11.9779,	2017-05-30 15:12:13.015801
0.0677,	0.0546,	11.9643,	2017-05-30 15:12:13.019196
0.0371,	0.0224,	12.0085,	2017-05-30 15:12:13.022520
0.0918,	0.0396,	11.9745,	2017-05-30 15:12:13.025866
0.0725,	0.0595,	12.0153,	2017-05-30 15:12:13.029286
0.0226,	0.0516,	11.9473,	2017-05-30 15:12:13.032751
0.1128,	0.0554,	11.9439,	2017-05-30 15:12:13.036097
0.0757,	0.0488,	12.0153,	2017-05-30 15:12:13.039422
0.1192,	0.0401,	11.9983,	2017-05-30 15:12:13.042775
0.1192,	0.0319,	11.9983,	2017-05-30 15:12:13.046176
0.0032,	0.0227,	11.9541,	2017-05-30 15:12:13.049537
0.0564,	0.0852,	11.9711,	2017-05-30 15:12:13.052871
0.0709,	0.0459,	12.0085,	2017-05-30 15:12:13.056346
0.0097,	0.0546,	11.9915,	2017-05-30 15:12:13.059790
0.0532,	0.0562,	11.9303,	2017-05-30 15:12:13.063181
0.0451,	0.0551,	11.9439,	2017-05-30 15:12:13.066388
0.0628,	0.0445,	11.9541,	2017-05-30 15:12:13.069758
0.0274,	0.0413,	12.0119,	2017-05-30 15:12:13.073122
0.0451,	0.0295,	11.9439,	2017-05-30 15:12:13.076542
0.0886,	0.0411,	11.9609,	2017-05-30 15:12:13.079839
0.0419,	0.0332,	11.9881,	2017-05-30 15:12:13.083272
0.0467,	0.0343,	11.9201,	2017-05-30 15:12:13.086727
0.1305,	0.0517,	11.9473,	2017-05-30 15:12:13.090108
0.0081,	0.0240,	11.9575,	2017-05-30 15:12:13.093482
0.0081,	0.0698,	11.9541,	2017-05-30 15:12:13.097022
0.0870,	0.0852,	11.9915,	2017-05-30 15:12:13.100285
0.0403,	0.0843,	11.9983,	2017-05-30 15:12:13.103715
0.0516,	0.0498,	11.9473,	2017-05-30 15:12:13.107031
0.0419,	0.0495,	11.9643,	2017-05-30 15:12:13.110372
0.0725,	0.0570,	11.9779,	2017-05-30 15:12:13.113806
0.0435,	0.0851,	11.9133,	2017-05-30 15:12:13.117159
0.0403,	0.0585,	11.9575,	2017-05-30 15:12:13.120529
0.1225,	0.0628,	11.9983,	2017-05-30 15:12:13.123879
0.0693,	0.0554,	11.9439,	2017-05-30 15:12:13.127259
0.0258,	0.0251,	11.9167,	2017-05-30 15:12:13.130854
0.0016,	0.0569,	11.9541,	2017-05-30 15:12:13.134104
0.0338,	0.0437,	11.9541,	2017-05-30 15:12:13.137416
0.0016,	0.0421,	11.9745,	2017-05-30 15:12:13.140808
0.0564,	0.0541,	11.9643,	2017-05-30 15:12:13.144129
0.0693,	0.0559,	11.9881,	2017-05-30 15:12:13.147552
0.0403,	0.0201,	11.9949,	2017-05-30 15:12:13.150861
0.0500,	0.0448,	11.9915,	2017-05-30 15:12:13.155281
0.0338,	0.0590,	11.9847,	2017-05-30 15:12:13.157723
0.0790,	0.0554,	11.9337,	2017-05-30 15:12:13.161138
0.0806,	0.0596,	11.9847,	2017-05-30 15:12:13.164513
0.0661,	0.0694,	11.9643,	2017-05-30 15:12:13.167858
0.0048,	0.0279,	12.0051,	2017-05-30 15:12:13.171253
0.0032,	0.0408,	11.9507,	2017-05-30 15:12:13.174723
0.1063,	0.0509,	11.9983,	2017-05-30 15:12:13.178103
0.0016,	0.0335,	11.9609,	2017-05-30 15:12:13.181496
0.0177,	0.0491,	12.0187,	2017-05-30 15:12:13.184892
0.0693,	0.0237,	11.9779,	2017-05-30 15:12:13.188315
0.0628,	0.0363,	11.9847,	2017-05-30 15:12:13.191799
0.0693,	0.0371,	11.9201,	2017-05-30 15:12:13.195171
0.0193,	0.0559,	11.9507,	2017-05-30 15:12:13.198609
0.0935,	0.0496,	11.9847,	2017-05-30 15:12:13.201885
0.0564,	0.0520,	11.9677,	2017-05-30 15:12:13.205239
0.0645,	0.0533,	11.9677,	2017-05-30 15:12:13.208708
-0.0064,	0.0609,	11.9677,	2017-05-30 15:12:13.212141
0.0999,	0.0574,	12.0017,	2017-05-30 15:12:13.215513
0.0773,	0.0577,	12.0085,	2017-05-30 15:12:13.218888
0.0983,	0.0322,	12.0051,	2017-05-30 15:12:13.222314
0.0338,	0.0525,	11.9575,	2017-05-30 15:12:13.225713
0.1337,	0.0538,	11.9235,	2017-05-30 15:12:13.229281
0.1176,	0.0601,	11.9473,	2017-05-30 15:12:13.232488
0.0516,	0.0569,	11.9439,	2017-05-30 15:12:13.235840
0.0918,	0.0490,	11.9609,	2017-05-30 15:12:13.239237
0.0306,	0.0517,	11.9439,	2017-05-30 15:12:13.242713
-0.0032,	0.0517,	11.9405,	2017-05-30 15:12:13.246103
0.0177,	0.0643,	11.9813,	2017-05-30 15:12:13.249471
0.0580,	0.0500,	11.9541,	2017-05-30 15:12:13.252831
0.0918,	0.0459,	11.9983,	2017-05-30 15:12:13.256198
0.0322,	0.0582,	11.9405,	2017-05-30 15:12:13.259746
0.0532,	0.0490,	11.9473,	2017-05-30 15:12:13.263171
0.0097,	0.0330,	11.9541,	2017-05-30 15:12:13.266483
0.0177,	0.0424,	11.9541,	2017-05-30 15:12:13.269852
0.0693,	0.0205,	12.0017,	2017-05-30 15:12:13.273285
0.0129,	0.0222,	11.9813,	2017-05-30 15:12:13.276726
0.0129,	0.0250,	11.9507,	2017-05-30 15:12:13.280142
0.0161,	0.0562,	12.0085,	2017-05-30 15:12:13.283528
0.0822,	0.0537,	11.9609,	2017-05-30 15:12:13.286896
0.0145,	0.0490,	12.0017,	2017-05-30 15:12:13.290327
0.0918,	0.0606,	11.9983,	2017-05-30 15:12:13.293760
0.0419,	0.0369,	11.9167,	2017-05-30 15:12:13.297109
0.0661,	0.0561,	11.9881,	2017-05-30 15:12:13.300426
0.0548,	0.0538,	11.9609,	2017-05-30 15:12:13.303815
0.0870,	0.0353,	12.0153,	2017-05-30 15:12:13.307163
0.0741,	0.0272,	11.9813,	2017-05-30 15:12:13.310535
0.0403,	0.0564,	11.9949,	2017-05-30 15:12:13.313896
0.0129,	0.0496,	11.9813,	2017-05-30 15:12:13.317263
0.0354,	0.0395,	11.9779,	2017-05-30 15:12:13.320738
0.0064,	0.0535,	12.0017,	2017-05-30 15:12:13.324198
0.0709,	0.0361,	11.9575,	2017-05-30 15:12:13.327563
0.0129,	0.0549,	11.9541,	2017-05-30 15:12:13.330961
0.0790,	0.0952,	11.9473,	2017-05-30 15:12:13.334325
0.0226,	0.0230,	12.0051,	2017-05-30 15:12:13.337710
0.0306,	0.0487,	11.9439,	2017-05-30 15:12:13.341033
0.0354,	0.0263,	12.0153,	2017-05-30 15:12:13.344364
0.0709,	0.0567,	11.9575,	2017-05-30 15:12:13.347751
0.0628,	0.0611,	11.9609,	2017-05-30 15:12:13.351171
0.0209,	0.0358,	11.9983,	2017-05-30 15:12:13.354515
0.0709,	0.0379,	11.9473,	2017-05-30 15:12:13.357878
0.0451,	0.0607,	11.9643,	2017-05-30 15:12:13.361284
0.0516,	0.0582,	11.9643,	2017-05-30 15:12:13.364781
0.1160,	0.0462,	11.9745,	2017-05-30 15:12:13.368139
0.0193,	0.0387,	11.9337,	2017-05-30 15:12:13.372920
0.0226,	0.0604,	11.9949,	2017-05-30 15:12:13.374854
0.0500,	0.0661,	11.9541,	2017-05-30 15:12:13.378319
0.0483,	0.0274,	11.9711,	2017-05-30 15:12:13.381684
0.1192,	0.0849,	11.9983,	2017-05-30 15:12:13.384958
0.0242,	0.0688,	11.9677,	2017-05-30 15:12:13.388277
0.0209,	0.0338,	12.0051,	2017-05-30 15:12:13.391757
0.0516,	0.0493,	11.9677,	2017-05-30 15:12:13.395183
0.0612,	0.0614,	11.9167,	2017-05-30 15:12:13.398571
0.0177,	0.0300,	11.9609,	2017-05-30 15:12:13.401867
0.0822,	0.0607,	11.9881,	2017-05-30 15:12:13.405217
0.0999,	0.0417,	11.9337,	2017-05-30 15:12:13.408587
0.0677,	0.0406,	12.0119,	2017-05-30 15:12:13.411911
0.0000,	0.0232,	11.9949,	2017-05-30 15:12:13.415273
0.0177,	0.0588,	12.0153,	2017-05-30 15:12:13.418710
0.0548,	0.0582,	12.0017,	2017-05-30 15:12:13.422094
0.0661,	0.0578,	11.9813,	2017-05-30 15:12:13.425471
0.0596,	0.0324,	11.9609,	2017-05-30 15:12:13.428852
0.0951,	0.0443,	12.0017,	2017-05-30 15:12:13.432451
0.0532,	0.0327,	11.9745,	2017-05-30 15:12:13.435730
0.0322,	0.0559,	11.9745,	2017-05-30 15:12:13.439109
0.0628,	0.0604,	11.9813,	2017-05-30 15:12:13.442489
0.0854,	0.0596,	11.9337,	2017-05-30 15:12:13.445879
0.0741,	0.0582,	11.9337,	2017-05-30 15:12:13.449296
0.0177,	0.0454,	11.9677,	2017-05-30 15:12:13.452746
0.0193,	0.0619,	12.0119,	2017-05-30 15:12:13.456191
-0.0016,	0.0606,	11.9439,	2017-05-30 15:12:13.459559
0.0177,	0.0213,	12.0017,	2017-05-30 15:12:13.462915
0.0467,	0.0416,	11.9915,	2017-05-30 15:12:13.466508
0.0226,	0.0619,	11.9847,	2017-05-30 15:12:13.469739
0.0500,	0.0582,	11.9745,	2017-05-30 15:12:13.473144
0.0612,	0.0612,	11.9575,	2017-05-30 15:12:13.476518
0.0338,	0.0259,	11.9609,	2017-05-30 15:12:13.479894
0.1321,	0.0487,	11.9847,	2017-05-30 15:12:13.483314
0.0435,	0.0506,	11.9813,	2017-05-30 15:12:13.486724
0.0645,	0.0509,	11.9609,	2017-05-30 15:12:13.489989
0.0451,	0.0575,	11.9269,	2017-05-30 15:12:13.493273
0.0886,	0.0490,	11.9813,	2017-05-30 15:12:13.496720
0.0612,	0.0179,	12.0119,	2017-05-30 15:12:13.500097
0.0338,	0.0603,	11.9541,	2017-05-30 15:12:13.503466
0.1063,	0.0503,	11.9779,	2017-05-30 15:12:13.506840
0.0967,	0.0387,	12.0119,	2017-05-30 15:12:13.510259
0.0209,	0.0532,	11.9813,	2017-05-30 15:12:13.513711
0.1418,	0.0453,	11.9575,	2017-05-30 15:12:13.517070
0.0677,	0.0459,	11.9473,	2017-05-30 15:12:13.520405
0.0628,	0.0864,	11.9949,	2017-05-30 15:12:13.523754
0.0725,	0.0548,	11.9745,	2017-05-30 15:12:13.527135
0.0451,	0.0274,	11.9779,	2017-05-30 15:12:13.530568
0.0564,	0.0224,	12.0051,	2017-05-30 15:12:13.533943
0.0532,	0.0585,	11.9915,	2017-05-30 15:12:13.537313
0.0628,	0.0588,	11.9643,	2017-05-30 15:12:13.540726
0.0129,	0.0269,	11.9439,	2017-05-30 15:12:13.544072
0.0838,	0.0419,	11.9677,	2017-05-30 15:12:13.547380
0.0677,	0.0222,	11.9983,	2017-05-30 15:12:13.550800
0.0097,	0.0179,	11.9745,	2017-05-30 15:12:13.554148
0.0193,	0.0243,	11.9949,	2017-05-30 15:12:13.557527
0.0918,	0.0359,	11.9677,	2017-05-30 15:12:13.560985
0.0435,	0.0541,	11.9167,	2017-05-30 15:12:13.564314
0.0081,	0.0744,	11.9473,	2017-05-30 15:12:13.567755
0.0935,	0.0396,	11.9405,	2017-05-30 15:12:13.571128
0.0226,	0.0857,	11.9677,	2017-05-30 15:12:13.574497
0.0371,	0.0645,	11.9337,	2017-05-30 15:12:13.577863
0.0193,	0.0587,	11.9745,	2017-05-30 15:12:13.581308
0.0354,	0.0567,	11.9643,	2017-05-30 15:12:13.584720
0.0628,	0.0849,	12.0085,	2017-05-30 15:12:13.587980
0.0741,	0.0583,	11.9847,	2017-05-30 15:12:13.591305
0.0129,	0.0216,	11.9881,	2017-05-30 15:12:13.594926
-0.0032,	0.0221,	11.9983,	2017-05-30 15:12:13.598098
0.0242,	0.0243,	11.9677,	2017-05-30 15:12:13.601389
0.0193,	0.0616,	12.0119,	2017-05-30 15:12:13.604883
0.0242,	0.0567,	11.9983,	2017-05-30 15:12:13.608178
0.0290,	0.0640,	12.0153,	2017-05-30 15:12:13.611546
0.0628,	0.0496,	11.9371,	2017-05-30 15:12:13.614915
0.0725,	0.0612,	11.9439,	2017-05-30 15:12:13.618345
0.0645,	0.0295,	11.9881,	2017-05-30 15:12:13.621751
0.0467,	0.0200,	11.9847,	2017-05-30 15:12:13.625200
0.1047,	0.0591,	11.9439,	2017-05-30 15:12:13.628627
0.0612,	0.0585,	11.9405,	2017-05-30 15:12:13.632073
0.1015,	0.0583,	12.0051,	2017-05-30 15:12:13.635294
0.0306,	0.0662,	12.0017,	2017-05-30 15:12:13.638679
0.0580,	0.0226,	11.9575,	2017-05-30 15:12:13.641992
0.0822,	0.0495,	11.9575,	2017-05-30 15:12:13.645355
0.0161,	0.0308,	12.0221,	2017-05-30 15:12:13.648737
0.1128,	0.0437,	11.9575,	2017-05-30 15:12:13.652113
0.0242,	0.0577,	12.0187,	2017-05-30 15:12:13.655519
0.0193,	0.0218,	11.9473,	2017-05-30 15:12:13.658871
0.0580,	0.0852,	11.9915,	2017-05-30 15:12:13.662380
0.0628,	0.0553,	11.9779,	2017-05-30 15:12:13.665763
0.0226,	0.0195,	11.9711,	2017-05-30 15:12:13.669118
0.0209,	0.0530,	11.9813,	2017-05-30 15:12:13.672401
0.0500,	0.0578,	11.9745,	2017-05-30 15:12:13.675767
0.0580,	0.0500,	11.9337,	2017-05-30 15:12:13.679139
0.0983,	0.0490,	11.9915,	2017-05-30 15:12:13.682493
0.0918,	0.0549,	12.0017,	2017-05-30 15:12:13.685857
0.0725,	0.0627,	12.0119,	2017-05-30 15:12:13.689278
0.1321,	0.0501,	12.0051,	2017-05-30 15:12:13.692783
0.0226,	0.0590,	11.9983,	2017-05-30 15:12:13.696318
0.0354,	0.0493,	12.0051,	2017-05-30 15:12:13.699494
0.1370,	0.0287,	12.0017,	2017-05-30 15:12:13.702888
0.0580,	0.0551,	11.9609,	2017-05-30 15:12:13.706313
0.0306,	0.0290,	11.9881,	2017-05-30 15:12:13.709686
0.0016,	0.0582,	11.9745,	2017-05-30 15:12:13.712984
0.0677,	0.0483,	11.9201,	2017-05-30 15:12:13.716332
0.0516,	0.0337,	11.9779,	2017-05-30 15:12:13.719749
0.0419,	0.0606,	11.9643,	2017-05-30 15:12:13.723135
0.0693,	0.0878,	11.9643,	2017-05-30 15:12:13.726526
0.0129,	0.0561,	11.9439,	2017-05-30 15:12:13.730195
0.0209,	0.0532,	11.9779,	2017-05-30 15:12:13.733328
0.0677,	0.0598,	12.0085,	2017-05-30 15:12:13.736732
0.0967,	0.0548,	11.9439,	2017-05-30 15:12:13.740106
0.1273,	0.0578,	11.9915,	2017-05-30 15:12:13.743474
0.1080,	0.0408,	11.9915,	2017-05-30 15:12:13.746864
0.0693,	0.0467,	12.0085,	2017-05-30 15:12:13.750250
0.0193,	0.0625,	12.0153,	2017-05-30 15:12:13.753716
0.0870,	0.0645,	11.9473,	2017-05-30 15:12:13.757028
0.0274,	0.0588,	12.0119,	2017-05-30 15:12:13.760377
0.0209,	0.0846,	11.9269,	2017-05-30 15:12:13.763779
0.0725,	0.0654,	12.0119,	2017-05-30 15:12:13.767173
0.0258,	0.0390,	11.9847,	2017-05-30 15:12:13.770528
0.0645,	0.0582,	11.9609,	2017-05-30 15:12:13.773909
0.0145,	0.0859,	11.9575,	2017-05-30 15:12:13.777251
0.0048,	0.0525,	11.9541,	2017-05-30 15:12:13.780721
0.0274,	0.0168,	11.9813,	2017-05-30 15:12:13.784109
0.0193,	0.0340,	11.9983,	2017-05-30 15:12:13.787531
0.0419,	0.0182,	11.9337,	2017-05-30 15:12:13.790853
0.0016,	0.0582,	11.9575,	2017-05-30 15:12:13.794375
0.0209,	0.0562,	12.0221,	2017-05-30 15:12:13.797835
0.0242,	0.0475,	12.0085,	2017-05-30 15:12:13.801130
0.0612,	0.0532,	11.9541,	2017-05-30 15:12:13.804515
0.0209,	0.0580,	11.9881,	2017-05-30 15:12:13.807847
0.0419,	0.0351,	12.0085,	2017-05-30 15:12:13.811248
0.0064,	0.0383,	11.9779,	2017-05-30 15:12:13.814625
0.0290,	0.0549,	11.9711,	2017-05-30 15:12:13.817968
0.0693,	0.0562,	11.9745,	2017-05-30 15:12:13.821302
0.0677,	0.0274,	12.0051,	2017-05-30 15:12:13.824735
0.0161,	0.0844,	11.9711,	2017-05-30 15:12:13.828399
0.0790,	0.0530,	11.9575,	2017-05-30 15:12:13.831519
0.0290,	0.0267,	11.9881,	2017-05-30 15:12:13.834915
0.0387,	0.0490,	11.9541,	2017-05-30 15:12:13.838340
0.0322,	0.0498,	11.9779,	2017-05-30 15:12:13.841739
0.0209,	0.0440,	11.9983,	2017-05-30 15:12:13.845064
0.0354,	0.0327,	11.9813,	2017-05-30 15:12:13.848386
0.0886,	0.0396,	11.9847,	2017-05-30 15:12:13.851790
0.0548,	0.0611,	11.9711,	2017-05-30 15:12:13.855243
0.0709,	0.0604,	12.0153,	2017-05-30 15:12:13.858579
0.1257,	0.0477,	11.9915,	2017-05-30 15:12:13.862032
0.0129,	0.0596,	11.9609,	2017-05-30 15:12:13.865263
0.0725,	0.0567,	11.9609,	2017-05-30 15:12:13.868730
0.1273,	0.0645,	12.0119,	2017-05-30 15:12:13.872040
0.0886,	0.0566,	11.9915,	2017-05-30 15:12:13.875427
0.0790,	0.0226,	11.9371,	2017-05-30 15:12:13.878815
0.1321,	0.0435,	12.0017,	2017-05-30 15:12:13.882165
0.0226,	0.0269,	12.0085,	2017-05-30 15:12:13.885576
0.0306,	0.0242,	12.0051,	2017-05-30 15:12:13.888888
0.0129,	0.0525,	11.9915,	2017-05-30 15:12:13.892295
0.0741,	0.0558,	11.9677,	2017-05-30 15:12:13.895751
0.1208,	0.0169,	11.9813,	2017-05-30 15:12:13.899178
0.0725,	0.0498,	11.9473,	2017-05-30 15:12:13.902486
0.0902,	0.0250,	11.9745,	2017-05-30 15:12:13.905848
0.0193,	0.0596,	11.9779,	2017-05-30 15:12:13.909210
0.0725,	0.0475,	11.9133,	2017-05-30 15:12:13.912716
0.0548,	0.0862,	11.9847,	2017-05-30 15:12:13.916143
0.0500,	0.0287,	11.9779,	2017-05-30 15:12:13.919475
-0.0048,	0.0413,	11.9847,	2017-05-30 15:12:13.922844
0.0435,	0.0469,	11.9609,	2017-05-30 15:12:13.926301
0.1370,	0.0256,	11.9473,	2017-05-30 15:12:13.930074
0.0064,	0.0308,	12.0255,	2017-05-30 15:12:13.932980
0.1208,	0.0601,	11.9745,	2017-05-30 15:12:13.936363
0.0451,	0.0298,	11.9983,	2017-05-30 15:12:13.939748
0.0451,	0.0645,	11.9201,	2017-05-30 15:12:13.943105
0.0129,	0.0554,	11.9439,	2017-05-30 15:12:13.946482
0.0177,	0.0374,	11.9677,	2017-05-30 15:12:13.949853
0.0419,	0.0580,	12.0085,	2017-05-30 15:12:13.953289
0.0580,	0.0453,	11.9507,	2017-05-30 15:12:13.956735
0.0532,	0.0696,	11.9575,	2017-05-30 15:12:13.960157
0.0226,	0.0567,	11.9235,	2017-05-30 15:12:13.963533
0.0564,	0.0226,	11.9609,	2017-05-30 15:12:13.966890
0.0596,	0.0411,	11.9813,	2017-05-30 15:12:13.970270
0.0371,	0.0324,	11.9473,	2017-05-30 15:12:13.973737
0.0419,	0.0433,	11.9473,	2017-05-30 15:12:13.977164
0.0532,	0.0450,	11.9609,	2017-05-30 15:12:13.980517
0.1063,	0.0462,	11.9779,	2017-05-30 15:12:13.983916
0.0661,	0.0616,	11.9405,	2017-05-30 15:12:13.987302
0.0661,	0.0574,	12.0289,	2017-05-30 15:12:13.990737
0.0500,	0.0864,	11.9269,	2017-05-30 15:12:13.994207
0.0548,	0.0517,	11.9371,	2017-05-30 15:12:13.997517
0.0064,	0.0230,	11.9881,	2017-05-30 15:12:14.002246
0.0387,	0.0343,	11.9983,	2017-05-30 15:12:14.004251
0.0354,	0.0553,	11.9439,	2017-05-30 15:12:14.007720
0.0580,	0.0566,	11.9609,	2017-05-30 15:12:14.011112
0.0532,	0.0288,	11.9303,	2017-05-30 15:12:14.014508
0.0209,	0.0271,	11.9473,	2017-05-30 15:12:14.017858
0.0338,	0.0543,	11.9541,	2017-05-30 15:12:14.021257
0.0193,	0.0614,	11.9983,	2017-05-30 15:12:14.024729
0.0258,	0.0480,	11.9983,	2017-05-30 15:12:14.028155
0.0177,	0.0208,	11.9881,	2017-05-30 15:12:14.031503
0.1031,	0.0271,	11.9847,	2017-05-30 15:12:14.034884
0.0177,	0.0715,	11.9575,	2017-05-30 15:12:14.038266
0.0709,	0.0849,	11.9235,	2017-05-30 15:12:14.041747
0.0161,	0.0852,	11.9677,	2017-05-30 15:12:14.045144
0.1112,	0.0606,	11.9507,	2017-05-30 15:12:14.048533
0.1047,	0.0383,	11.9609,	2017-05-30 15:12:14.051892
0.0741,	0.0567,	11.9575,	2017-05-30 15:12:14.055287
0.0580,	0.0970,	11.9235,	2017-05-30 15:12:14.058847
0.1257,	0.0625,	11.9507,	2017-05-30 15:12:14.062350
0.0177,	0.0250,	11.9983,	2017-05-30 15:12:14.065503
0.0242,	0.0590,	11.9677,	2017-05-30 15:12:14.068854
0.0999,	0.0617,	11.9847,	2017-05-30 15:12:14.072288
0.0403,	0.0417,	11.9711,	2017-05-30 15:12:14.075745
0.0113,	0.0632,	11.9745,	2017-05-30 15:12:14.079139
0.0242,	0.0375,	12.0085,	2017-05-30 15:12:14.082482
0.0677,	0.0562,	11.9133,	2017-05-30 15:12:14.085862
0.0177,	0.0540,	11.9677,	2017-05-30 15:12:14.089267
0.0773,	0.0218,	11.9677,	2017-05-30 15:12:14.092768
0.0709,	0.0180,	12.0153,	2017-05-30 15:12:14.096181
0.0290,	0.0578,	11.9507,	2017-05-30 15:12:14.099520
0.0661,	0.0498,	11.9303,	2017-05-30 15:12:14.102857
0.0419,	0.0232,	12.0153,	2017-05-30 15:12:14.106257
0.0338,	0.0564,	11.9949,	2017-05-30 15:12:14.109754
0.0145,	0.0409,	12.0119,	2017-05-30 15:12:14.113203
0.0129,	0.0390,	11.9677,	2017-05-30 15:12:14.116510
0.0306,	0.0466,	11.9949,	2017-05-30 15:12:14.119878
0.0693,	0.0483,	11.9575,	2017-05-30 15:12:14.123285
0.0419,	0.0680,	11.9711,	2017-05-30 15:12:14.126773
0.0419,	0.0564,	11.9439,	2017-05-30 15:12:14.130175
0.0822,	0.0569,	11.9881,	2017-05-30 15:12:14.133490
0.0081,	0.0453,	11.9201,	2017-05-30 15:12:14.136862
0.0693,	0.0546,	11.9745,	2017-05-30 15:12:14.140295
0.1208,	0.0582,	11.9711,	2017-05-30 15:12:14.143730
0.0097,	0.0598,	11.9915,	2017-05-30 15:12:14.147139
